lead_id,source,status,time_to_first_interaction,interactions_7d,time_to_conversion,response_rate,sentiment_avg,industry,company_size,converted
992,meta_ads,customer,2.934882045921734,1,18.888390372073484,0.14780445103455622,4.09,other,1,1
993,referral,lead,0.01809292074862293,1,,0.09726797615913847,2.64,education,5,0
994,organic,customer,1.1303271805937536,2,3.1952074068667837,0.6881411882990756,4.12,finance,4,1
995,meta_ads,customer,1.3629342817103458,3,7.639772210559306,0.3438657140953269,3.96,healthcare,1,1
996,manual,lead,4.453323544857073,0,,0.4689234154641493,2.91,healthcare,2,0
997,manual,prospect,0.18932161404291328,2,,0.40665746580226664,4.05,tech,7,0
998,meta_ads,churned,0.703379271168658,0,,0.15195326607713722,1.63,finance,5,0
999,organic,lead,1.4262506351930064,0,,0.15006842073215554,4.29,education,2,0
1000,manual,lead,5.276733237609832,3,,0.3186299172964774,3.33,other,10,0
1001,organic,customer,1.2783825326351694,2,0.7798542163907669,0.26555633697665026,2.23,tech,1,1
1002,meta_ads,prospect,3.9283549394880324,3,,0.590063219830436,2.91,tech,8,0
1003,referral,lead,1.0342126471943627,0,,0.35998010402720637,5.0,tech,1,0
1004,manual,prospect,0.8562639899758429,1,,0.3476104421450099,2.43,other,3,0
1005,manual,prospect,4.661476351394474,4,,0.507625864998071,2.08,retail,10,0
1006,meta_ads,prospect,1.1737759948256592,2,,0.09009456061880974,4.47,education,1,0
1007,organic,lead,0.1541057591782063,7,,0.3772599769971255,5.0,finance,2,0
1008,meta_ads,prospect,0.09831233529796879,3,,0.04197357722425652,2.48,healthcare,8,0
1009,organic,prospect,0.4842006247704993,0,,0.2998675327393534,3.3,retail,10,0
1010,meta_ads,lead,0.5683135786551556,2,,0.0359238421997289,2.57,retail,10,0
1011,organic,lead,0.42890036032111606,5,,0.36811343741457103,3.69,tech,3,0
1012,manual,lead,1.5447251468930794,1,,0.13051210095655552,3.37,education,10,0
1013,meta_ads,lead,0.07655893758513116,1,,0.08671500456148368,2.64,other,2,0
1014,organic,lead,1.2166410279907691,0,,0.3955860815186583,3.12,other,3,0
1015,organic,customer,0.9057494526856134,0,14.967874218063734,0.07466967461470808,2.79,healthcare,3,1
1016,manual,churned,1.2013050520704613,3,,0.21534367798247542,2.18,education,4,0
1017,referral,lead,0.3346508833452236,1,,0.0982631362684628,5.0,healthcare,1,0
1018,referral,customer,3.172292999177558,2,6.586519811980861,0.08101672061276509,3.24,tech,1,1
1019,meta_ads,lead,0.4814284886024286,0,,0.5260871285486125,3.5,retail,8,0
1020,referral,prospect,2.453563809733112,1,,0.25020351802707913,2.88,finance,6,0
1021,meta_ads,prospect,0.2801299601940227,0,,0.27119394656711343,3.23,education,6,0
1022,referral,lead,0.13826521377505846,2,,0.09999894101110852,2.91,education,4,0
1023,organic,lead,2.8335881517861483,0,,0.26533838227926015,2.55,finance,2,0
1024,meta_ads,customer,1.3626066610953533,0,30.930698009606164,0.35474737457037614,5.0,other,8,1
1025,meta_ads,lead,3.818881939134245,1,,0.29959359318266515,3.58,education,7,0
1026,meta_ads,lead,2.1046724930604754,2,,0.41508886605159323,3.11,tech,3,0
1027,organic,lead,4.398115681956465,1,,0.020898411833256237,3.95,finance,4,0
1028,manual,churned,0.28873656108165197,3,,0.08602330293112707,3.51,healthcare,1,0
1029,meta_ads,prospect,2.800818223235521,1,,0.3550129039357115,3.23,other,2,0
1030,manual,lead,1.5694833502034682,0,,0.429500280077438,3.29,healthcare,3,0
1031,manual,churned,1.4416644866004407,1,,0.46025559922830656,4.77,finance,1,0
1032,referral,customer,0.13691900263361395,0,1.3679822911021036,0.026385423218041677,3.92,education,4,1
1033,referral,lead,1.8768596312811148,1,,0.4709811595085381,2.37,other,7,0
1034,meta_ads,lead,3.9186480441557285,0,,0.17079406690992385,3.39,education,4,0
1035,meta_ads,churned,1.807321755229917,1,,0.11725160612887639,4.52,tech,6,0
1036,manual,customer,0.9289007948183066,0,14.923043219709097,0.2904889267000644,3.31,finance,2,1
1037,referral,lead,0.7713572832000314,2,,0.12374689549003934,3.22,retail,4,0
1038,meta_ads,lead,1.6286687045144481,2,,0.3418722983584305,3.2,finance,1,0
1039,referral,customer,1.7203385166327734,1,4.954731488478034,0.35726668316608595,3.2,healthcare,3,1
1040,manual,lead,2.359298363023128,2,,0.3930720991693754,4.77,retail,6,0
1041,organic,customer,1.308879835574997,3,2.9729766918089613,0.24125009947460682,3.17,education,9,1
1042,organic,lead,2.0515995095370902,2,,0.22441624172689983,3.59,retail,7,0
1043,meta_ads,lead,5.156092433923396,4,,0.06803400454621342,3.38,finance,1,0
1044,meta_ads,churned,0.004915207759731467,4,,0.31468212658838507,3.97,tech,4,0
1045,manual,customer,0.9189172715394194,1,4.88437390773811,0.2625870737978321,2.62,other,10,1
1046,referral,lead,0.850407794396084,2,,0.32695091427948714,3.62,education,3,0
1047,organic,prospect,0.6230392447946738,2,,0.12282995877065966,4.32,tech,1,0
1048,organic,customer,3.42033500254546,2,9.624329073392854,0.09040058247396598,5.0,tech,10,1
1049,meta_ads,churned,3.165127503002856,0,,0.36704033943100933,3.19,education,6,0
1050,manual,customer,2.6286552094143176,3,4.496972191567075,0.17149740897616528,4.47,finance,4,1
1051,manual,churned,0.47014438783955953,0,,0.06370156877097383,3.69,tech,3,0
1052,meta_ads,prospect,2.8032504309769153,2,,0.6529515150404978,3.16,other,2,0
1053,manual,lead,3.8114096214469955,2,,0.5895847765862153,3.73,education,7,0
1054,meta_ads,prospect,2.3306226791628704,3,,0.105107936033062,1.91,healthcare,2,0
1055,organic,lead,3.568067648670973,2,,0.6096415339208898,4.31,finance,6,0
1056,manual,customer,2.869333366816403,1,0.6366455249608309,0.42176007017628586,3.69,other,4,1
1057,referral,lead,5.640245459418433,3,,0.23618673964885673,3.77,finance,3,0
1058,organic,lead,2.2252409724212505,1,,0.07012403282427777,3.1,healthcare,3,0
1059,organic,customer,0.27445918176965517,1,3.9614592589478685,0.11407235496917364,1.94,education,7,1
1060,meta_ads,lead,4.941368244035087,1,,0.2791717402047979,3.16,healthcare,6,0
1061,manual,prospect,0.5720156596667315,2,,0.2959817095831545,2.84,retail,8,0
1062,meta_ads,prospect,1.0671554590162906,3,,0.5062075234851777,2.34,healthcare,3,0
1063,manual,lead,1.5062329218758572,2,,0.3432856290852999,3.59,finance,1,0
1064,meta_ads,lead,2.96829108608134,1,,0.4582177018549029,3.84,other,1,0
1065,referral,customer,0.9458896960360333,2,3.604280997706276,0.1392921788138469,3.04,other,4,1
1066,meta_ads,lead,0.457485194008057,2,,0.37628788280894004,2.43,finance,3,0
1067,organic,lead,3.3937563570144462,1,,0.14215908929191912,3.78,healthcare,2,0
1068,referral,lead,1.1608937205988712,2,,0.4691844993163945,2.41,tech,4,0
1069,referral,lead,0.4817304539657319,1,,0.21030269166315355,2.75,healthcare,1,0
1070,meta_ads,churned,1.4221182983065082,4,,0.3062915252705816,3.93,retail,9,0
1071,organic,lead,0.7529836113054333,1,,0.21886764771212514,3.74,tech,2,0
1072,organic,lead,0.39259699891853717,2,,0.07137367867734021,3.2,tech,10,0
1073,organic,lead,5.849016024054227,0,,0.3253350724500852,4.17,retail,5,0
1074,referral,prospect,0.2863292692580724,0,,0.057640208097713495,4.99,other,2,0
1075,meta_ads,prospect,2.8414051634401707,1,,0.10300175075375294,4.24,finance,2,0
1076,meta_ads,lead,4.990513509143875,2,,0.19610891066382088,2.16,tech,3,0
1077,organic,churned,2.333542165549293,1,,0.2513733219633596,4.67,retail,5,0
1078,organic,lead,0.5857484191578142,2,,0.5185567029370535,2.34,finance,2,0
1079,meta_ads,lead,3.659754078947817,1,,0.1277823593392011,2.77,retail,1,0
1080,meta_ads,lead,1.0754227666120395,2,,0.13016344822947318,3.78,education,9,0
1081,manual,customer,1.510421786628703,2,11.199737723756428,0.2837464071231553,3.47,retail,6,1
1082,manual,lead,1.4176760285157461,4,,0.3554601585327415,2.02,other,6,0
1083,manual,lead,4.527274321103177,1,,0.21171353287182895,3.67,healthcare,1,0
1084,organic,lead,1.1022300758190235,3,,0.4309668564592769,4.65,retail,1,0
1085,organic,lead,0.28635377424263275,1,,0.5913257101533421,2.57,education,6,0
1086,organic,prospect,1.8497427736086138,1,,0.47485538329740373,2.35,retail,2,0
1087,manual,customer,2.863509094925823,2,5.373468534948004,0.18822047887634036,1.98,retail,10,1
1088,meta_ads,lead,0.7373651257990148,2,,0.20066583124259918,2.53,retail,1,0
1089,organic,prospect,1.8237896155036588,3,,0.14771472152976958,5.0,other,1,0
1090,organic,prospect,3.6444928666914382,3,,0.3566683943249334,2.54,education,8,0
1091,meta_ads,churned,1.4119448411364806,3,,0.15804235253816679,4.18,other,3,0
1092,referral,prospect,6.122784479112323,0,,0.21894732773749048,4.49,retail,3,0
1093,referral,churned,3.9455626910786297,1,,0.15080935371520626,4.82,education,1,0
1094,referral,lead,0.007874122975521203,1,,0.25746315608894843,1.8,healthcare,2,0
1095,meta_ads,lead,3.041849224329147,0,,0.33982732547401345,3.2,healthcare,7,0
1096,meta_ads,customer,2.5112734829831886,2,0.4557978615055011,0.21967477524858467,5.0,finance,2,1
1097,meta_ads,customer,0.6971917474749718,3,2.4216261179700456,0.06064203144189325,3.02,retail,5,1
1098,referral,customer,0.8660066771852476,0,0.3396348966192716,0.47047795915002605,3.83,healthcare,10,1
1099,organic,lead,0.050644052602973146,2,,0.04963220015987575,3.41,other,2,0
1100,organic,lead,1.0838377968700281,4,,0.3485996326639602,4.91,other,2,0
1101,meta_ads,customer,8.56332201711854,3,1.0554867362212574,0.24252228933375647,4.55,healthcare,1,1
1102,manual,lead,0.3847360974323158,4,,0.029819908979689325,4.03,healthcare,2,0
1103,organic,lead,1.7079016593127117,2,,0.16446268802946729,4.44,finance,3,0
1104,referral,churned,0.4924904101138719,0,,0.17059748934587218,3.52,tech,2,0
1105,referral,churned,0.12119077964474124,2,,0.5632024136576048,2.66,education,2,0
1106,organic,prospect,5.239387496006051,1,,0.15910532124389984,3.49,healthcare,1,0
1107,manual,prospect,2.0214245664767936,3,,0.08161594989342616,3.72,healthcare,1,0
1108,manual,lead,0.7462058519382236,0,,0.07659234702425914,3.25,tech,2,0
1109,organic,prospect,0.4276985431075958,1,,0.37370897462476405,1.0,tech,4,0
1110,manual,lead,1.9533121772732127,2,,0.12223209759172247,3.59,education,6,0
1111,organic,customer,2.669303934289913,0,5.096583986146955,0.10661511759700491,3.89,finance,3,1
1112,organic,churned,2.3701368890414263,0,,0.059084508303298686,2.74,finance,10,0
1113,meta_ads,lead,0.7305842312901393,0,,0.13870515554705123,4.35,education,3,0
1114,organic,customer,2.5095217453577616,4,5.618669658807639,0.37788911795407343,3.37,education,7,1
1115,referral,churned,0.5098887575729159,1,,0.11130871559575926,2.4,finance,10,0
1116,manual,prospect,10.52321086618662,0,,0.23057635509190597,2.05,finance,5,0
1117,referral,lead,0.7408326208095707,3,,0.43186008870619924,2.23,healthcare,1,0
1118,manual,customer,0.086129049564855,4,1.0543237553583362,0.4243438313257225,3.53,retail,7,1
1119,referral,lead,2.2213493917428813,1,,0.2930351052674673,4.47,education,2,0
1120,referral,lead,4.401948225039333,3,,0.0242517773055944,3.1,education,1,0
1121,organic,lead,0.04213113815074539,3,,0.21782637328403012,3.93,other,5,0
1122,referral,lead,1.1126015096242987,3,,0.15778320227488324,1.44,other,4,0
1123,meta_ads,churned,0.11449281988376626,0,,0.6084993691827291,2.49,education,7,0
1124,manual,customer,2.3541333266341327,0,0.6725790356152507,0.5969323207913994,1.0,education,1,1
1125,meta_ads,lead,5.2224945032073915,1,,0.11531558910998993,3.02,finance,1,0
1126,organic,prospect,0.20725192839361012,3,,0.2973046893558898,2.72,tech,1,0
1127,manual,lead,0.9822070126840793,0,,0.37329250625279164,3.33,other,1,0
1128,meta_ads,lead,0.27608264943972055,1,,0.1512349321835897,3.61,finance,6,0
1129,organic,prospect,3.7461400988883153,6,,0.46590578277904554,5.0,tech,1,0
1130,referral,prospect,0.5961115509609609,1,,0.2532566871934447,3.34,finance,8,0
1131,organic,lead,1.2617345925738783,1,,0.5537658276391714,3.58,tech,3,0
1132,referral,lead,0.6450602732449984,0,,0.1590588079419888,2.87,tech,1,0
1133,meta_ads,lead,2.9716049287937896,2,,0.26345398771579903,3.46,retail,2,0
1134,manual,churned,4.341774993788168,1,,0.1580536956136343,3.34,retail,3,0
1135,manual,customer,3.8608980018072003,2,13.827629201078137,0.3527572188209537,2.99,finance,2,1
1136,manual,lead,2.8294853506014572,3,,0.20126920572694562,4.5,retail,2,0
1137,organic,lead,2.5924785346665535,0,,0.24440876329182804,2.74,tech,4,0
1138,meta_ads,lead,2.829344539975876,3,,0.40606644653825597,5.0,finance,9,0
1139,referral,churned,1.1184315164383212,3,,0.5540130374846386,3.23,tech,2,0
1140,referral,lead,4.164155348659236,0,,0.19917724004028114,2.99,retail,1,0
1141,organic,customer,0.15447684348887827,1,8.351393720227133,0.4999926697786575,3.87,education,1,1
1142,meta_ads,lead,3.781889845155396,1,,0.30461571978352064,1.97,education,10,0
1143,manual,customer,3.1914603388369156,2,3.525129739325836,0.17918315622088207,3.48,retail,1,1
1144,organic,prospect,3.430256584385033,1,,0.4899452299718118,2.87,retail,3,0
1145,organic,lead,7.294752201968527,2,,0.10038653623304526,2.93,finance,1,0
1146,organic,churned,0.8544147594924526,2,,0.18068247416330893,3.6,retail,1,0
1147,referral,prospect,1.2840845846091555,1,,0.3621822733383239,4.43,finance,2,0
1148,organic,lead,0.02750807610727281,0,,0.5572818260309752,2.45,retail,3,0
1149,manual,lead,0.5257861046595309,1,,0.27151808456023724,4.38,finance,1,0
1150,meta_ads,prospect,8.842806751529201,2,,0.3114269273276057,3.46,finance,7,0
1151,manual,lead,1.596963908058,1,,0.31143780070570726,5.0,tech,1,0
1152,organic,lead,5.669236843471409,1,,0.10277452633568357,3.91,finance,4,0
1153,meta_ads,prospect,0.7581017318157305,1,,0.03312726752436064,3.76,tech,10,0
1154,referral,customer,2.015850464324511,1,11.472115297106368,0.31851249744590737,3.28,retail,1,1
1155,manual,customer,1.3281605115239628,2,0.8594248337283438,0.05053124569070993,3.28,finance,2,1
1156,meta_ads,prospect,6.922774924113787,4,,0.14867863324196867,4.18,retail,3,0
1157,organic,lead,3.1939219257400606,1,,0.3232295556193259,3.01,retail,5,0
1158,referral,lead,0.9285741184029083,0,,0.6624741262564476,2.5,tech,2,0
1159,referral,prospect,2.700382889053708,2,,0.6647003423446645,2.84,finance,5,0
1160,organic,customer,0.6918811310126265,0,0.1149853213745418,0.06033413097320925,3.2,education,3,1
1161,meta_ads,lead,0.20111902991743744,2,,0.6377308588967028,4.09,other,1,0
1162,meta_ads,lead,2.543532259659799,2,,0.37848742821429276,4.18,finance,1,0
1163,manual,churned,0.01667903688584505,3,,0.0791512562563766,3.95,education,10,0
1164,organic,prospect,4.280873555358632,2,,0.058186182337999465,3.5,retail,4,0
1165,manual,churned,0.7818751039576315,2,,0.1790703563027812,4.06,other,6,0
1166,manual,prospect,0.5825226145262283,1,,0.09306960994435715,4.15,healthcare,2,0
1167,manual,lead,2.981779376148525,1,,0.3388368424725829,2.16,retail,6,0
1168,meta_ads,prospect,0.10288981822793351,1,,0.13002924466661722,3.83,education,4,0
1169,organic,lead,1.4985850146256297,2,,0.2486337822116953,2.75,retail,10,0
1170,organic,churned,0.6043963182855522,5,,0.10078681272645916,3.69,healthcare,2,0
1171,organic,customer,0.6261285750496659,1,0.44537932336326014,0.42332720316317823,3.84,healthcare,10,1
1172,meta_ads,prospect,0.3081326837599235,0,,0.39789587648547914,3.45,other,1,0
1173,manual,lead,1.2545943452924895,3,,0.5229035944993432,3.9,other,2,0
1174,organic,customer,0.8060070356382399,0,2.8031224348785653,0.22729278101048164,3.61,finance,4,1
1175,referral,churned,0.7374794112086125,2,,0.3476185896055452,3.04,tech,2,0
1176,meta_ads,lead,1.1063111450086702,1,,0.11181151441078754,3.66,retail,3,0
1177,referral,customer,2.444970620882222,1,4.009418615248083,0.19167512257132052,2.89,education,1,1
1178,manual,churned,0.18491648756621704,2,,0.28945389480221373,4.09,tech,1,0
1179,manual,lead,0.8186867731546678,0,,0.22032996958202514,3.75,healthcare,5,0
1180,organic,prospect,0.03335550616181767,0,,0.059010573886468284,3.1,education,10,0
1181,meta_ads,churned,0.343211169896303,2,,0.39308850023312664,3.75,education,1,0
1182,meta_ads,customer,3.6929815045403958,2,8.956767196081985,0.08773460787432984,3.36,education,1,1
1183,referral,customer,1.7358411679723973,2,0.9348657039142474,0.17098309986045257,3.4,finance,1,1
1184,manual,prospect,0.21269712301961374,4,,0.26575279589169215,5.0,education,4,0
1185,manual,lead,4.262731366270942,2,,0.3377239174341167,4.31,finance,4,0
1186,manual,lead,0.12274296965100488,1,,0.03772767495754067,2.67,education,5,0
1187,manual,lead,4.932015102956715,2,,0.1814282229379896,2.78,finance,4,0
1188,organic,lead,4.265123785157047,2,,0.09615075577026443,3.31,retail,2,0
1189,referral,customer,0.9834426282771516,3,20.116604547873116,0.08047795796170552,2.54,tech,4,1
1190,referral,customer,0.1704709125100656,0,1.6921912048507994,0.3891432893770404,2.87,finance,1,1
1191,referral,lead,0.8887078431868188,3,,0.12496160742784614,2.77,retail,1,0
1192,meta_ads,churned,2.559617889544896,3,,0.35405575837850983,2.33,healthcare,1,0
1193,organic,lead,2.364390026518101,2,,0.4243499609682416,3.11,other,4,0
1194,manual,customer,0.015751709041795257,2,9.245535516707072,0.31600212059689525,4.0,finance,2,1
1195,referral,customer,0.21744163127717245,0,0.9902063071010299,0.3778822116829661,3.09,education,2,1
1196,meta_ads,lead,2.881991774336703,1,,0.3187926134249929,4.32,healthcare,4,0
1197,manual,customer,0.37971374653504125,2,13.244997323508974,0.22102435524162758,4.34,education,1,1
1198,referral,customer,3.6151571999422205,1,6.699017208018714,0.49518852361587234,3.36,education,5,1
1199,organic,lead,1.2212195791763059,1,,0.23599614816828623,5.0,other,1,0
1200,manual,lead,0.15011654660434867,2,,0.14104600115797883,3.95,education,6,0
1201,meta_ads,lead,3.526793940392988,1,,0.20752176259793753,2.03,healthcare,1,0
1202,meta_ads,lead,1.262452399871948,1,,0.2627655029072623,2.14,retail,7,0
1203,meta_ads,churned,0.5714639556134405,0,,0.29751262854656635,2.38,other,1,0
1204,organic,lead,0.3803936850483318,0,,0.3650678401638388,2.84,retail,1,0
1205,manual,prospect,1.938113353943541,2,,0.0933162097919796,3.68,tech,2,0
1206,meta_ads,lead,2.529593704160606,1,,0.44123355050366175,3.55,retail,2,0
1207,manual,lead,2.2792500296707066,1,,0.173828229146453,3.7,retail,10,0
1208,referral,lead,1.2135962562864284,1,,0.39924813949648036,5.0,finance,2,0
1209,meta_ads,lead,1.6361668157527416,0,,0.27901931389196255,4.16,retail,2,0
1210,meta_ads,lead,1.8159652148958034,1,,0.23237384524544052,3.97,education,1,0
1211,organic,customer,1.6016044429468135,0,9.447270671544977,0.4381072173779036,3.2,other,1,1
1212,organic,prospect,0.9345905686434471,1,,0.16239713359008456,4.25,finance,1,0
1213,manual,prospect,3.8483085953515928,2,,0.20317336019985935,2.65,other,2,0
1214,meta_ads,prospect,4.18867179998384,1,,0.42285822462770084,2.84,healthcare,10,0
1215,organic,prospect,1.468313125296618,1,,0.17714215565303426,2.99,tech,4,0
1216,organic,lead,2.4945819550757844,2,,0.20836918761933548,2.08,finance,5,0
1217,referral,prospect,3.256751965036819,2,,0.44954094907598835,2.42,retail,5,0
1218,referral,prospect,2.1571740503088943,1,,0.23798279849121037,4.95,healthcare,6,0
1219,manual,lead,3.086453638309825,4,,0.8288380137290324,3.5,education,1,0
1220,manual,prospect,1.412307273038524,1,,0.3777862465574727,4.4,tech,3,0
1221,referral,prospect,3.2258158611459438,2,,0.005184300842906216,4.42,education,1,0
1222,referral,lead,0.3723769477662165,1,,0.10651836267262905,3.84,tech,1,0
1223,manual,lead,1.1753498465747252,2,,0.2520544080807129,4.26,finance,1,0
1224,referral,customer,0.05603727477448372,1,0.6269410940044193,0.3574195759479862,3.52,finance,8,1
1225,referral,lead,3.3748829850749296,3,,0.053603208346600054,2.73,education,3,0
1226,organic,customer,0.19579932363948033,4,6.238733646458753,0.14898317376211032,3.66,education,7,1
1227,manual,prospect,0.9128536928487337,0,,0.2931915242630318,2.22,other,5,0
1228,organic,customer,0.39946537443529934,4,37.80245313168669,0.3963241198592478,3.41,other,1,1
1229,manual,churned,0.44841627569862696,0,,0.3727401205224036,2.11,finance,1,0
1230,manual,prospect,0.0865707438573508,2,,0.3805152697976441,5.0,other,1,0
1231,meta_ads,prospect,1.6443360814158747,3,,0.17980173862363585,4.37,education,2,0
1232,organic,lead,0.4321530480449685,2,,0.12465174831901267,3.62,other,2,0
1233,organic,prospect,3.9665236186267854,0,,0.3526028914550907,4.49,other,9,0
1234,manual,churned,0.6374422844544229,0,,0.45054525886447877,4.24,other,2,0
1235,referral,prospect,6.938481545311784,2,,0.1469551279057066,3.34,healthcare,2,0
1236,organic,lead,0.45837668631302525,1,,0.1484008816101603,4.9,retail,8,0
1237,organic,customer,6.982192201048261,0,2.523311982601961,0.1370088527172551,1.44,other,3,1
1238,organic,churned,6.3786803690348215,0,,0.4119845643287575,3.62,finance,1,0
1239,meta_ads,lead,1.6641251493145046,1,,0.10143510547701237,2.73,healthcare,1,0
1240,referral,prospect,2.594667249082068,4,,0.24462853136748186,3.35,finance,1,0
1241,referral,lead,1.5428595535576435,2,,0.2248131506876127,5.0,finance,3,0
1242,manual,customer,1.1391589602769903,2,13.250801325584794,0.5734450661568273,2.83,retail,1,1
1243,meta_ads,customer,0.09403653748852796,0,2.0720257583024413,0.44336865338790926,3.08,education,1,1
1244,meta_ads,prospect,1.6824534026957112,4,,0.42198677806653045,3.31,healthcare,6,0
1245,meta_ads,customer,1.404686542134691,3,19.333423676237118,0.10867274361542219,3.46,retail,2,1
1246,referral,prospect,2.1877118761080774,2,,0.173636243831525,3.68,healthcare,1,0
1247,organic,churned,1.0615923126288724,1,,0.48159038286284855,4.55,finance,4,0
1248,manual,churned,0.8191823806065535,0,,0.25043497755813965,3.37,retail,2,0
1249,organic,lead,0.6948035102156016,0,,0.21851148750855598,4.09,other,2,0
1250,organic,customer,2.2066689431530975,3,13.419049157844965,0.1695721332014957,3.69,retail,1,1
1251,referral,prospect,1.8391340050583898,2,,0.0865582580329424,3.67,healthcare,1,0
1252,referral,prospect,1.6307121829405435,3,,0.261286129714694,3.58,tech,1,0
1253,manual,lead,0.7826795759002777,0,,0.18093971412857268,4.75,healthcare,3,0
1254,organic,prospect,2.009088047869606,4,,0.24122325432796118,2.37,tech,1,0
1255,organic,prospect,0.44041518372739946,3,,0.6391543571916729,3.49,other,2,0
1256,manual,prospect,0.7895995548009331,1,,0.11247807126195508,3.53,retail,5,0
1257,manual,lead,3.8810865281696323,1,,0.47512610611829637,4.17,education,2,0
1258,organic,customer,1.5528324926269772,0,5.633769400225751,0.5657761785738358,3.95,tech,4,1
1259,referral,customer,0.041101109226100496,1,59.45011135328798,0.15992451012767833,2.2,education,2,1
1260,organic,lead,1.9411422656529584,0,,0.08288105271137453,4.86,tech,1,0
1261,organic,lead,0.03544311807936528,2,,0.3876762625213467,3.02,finance,2,0
1262,referral,lead,0.738095723637503,1,,0.6463951841448874,2.78,retail,1,0
1263,referral,lead,0.3886595981898555,2,,0.06002237809666997,4.77,tech,7,0
1264,referral,churned,0.407000557451146,1,,0.09557937039628853,4.34,retail,10,0
1265,referral,prospect,4.223802326326928,2,,0.2593310636077258,4.69,other,1,0
1266,organic,lead,0.7967570438434902,0,,0.1573193488870008,1.65,retail,10,0
1267,referral,customer,0.816084364641897,3,13.773180527206497,0.2639960762480753,4.78,healthcare,6,1
1268,manual,lead,0.41748244757440994,3,,0.057115862387894956,2.39,healthcare,4,0
1269,organic,lead,1.7403530513444023,2,,0.11624006048142395,3.14,tech,1,0
1270,organic,lead,0.19288510041335888,3,,0.05170854710548755,3.73,other,10,0
1271,meta_ads,lead,1.5151529374244284,1,,0.45658856256743247,5.0,other,2,0
1272,referral,customer,5.2547554390851055,0,4.633127790612835,0.1546680889675084,2.32,education,1,1
1273,meta_ads,prospect,0.25797652343387534,3,,0.10430821320998405,1.89,tech,8,0
1274,meta_ads,prospect,0.5950392408541606,1,,0.48986987286138783,3.68,tech,1,0
1275,meta_ads,prospect,1.5869847848078726,0,,0.1805430702444887,1.86,retail,2,0
1276,manual,lead,3.2183463808009587,2,,0.17667067839668327,2.42,education,3,0
1277,referral,prospect,3.923106886236743,0,,0.6255800618970409,3.08,healthcare,1,0
1278,organic,prospect,2.8458041667084735,0,,0.4770714144068432,2.95,other,3,0
1279,meta_ads,lead,1.037229822990664,1,,0.36255227567480275,5.0,other,5,0
1280,meta_ads,prospect,0.7557649820561537,3,,0.45588895919119005,2.79,finance,1,0
1281,organic,prospect,5.7710441594411765,0,,0.3519366295869,1.21,tech,3,0
1282,meta_ads,lead,0.5579839141631757,0,,0.14293190180503862,2.96,tech,3,0
1283,manual,lead,0.03721247430224039,0,,0.6130197916307853,4.47,healthcare,2,0
1284,referral,customer,0.28672082972231316,2,5.528349404037111,0.2866633613592049,2.98,healthcare,6,1
1285,referral,customer,1.84338210541915,1,6.876532601948756,0.32796369906175526,5.0,finance,4,1
1286,organic,lead,1.4379003469583125,2,,0.0751713639941553,4.27,retail,3,0
1287,organic,prospect,2.2901302840473075,1,,0.31511942996042375,2.76,retail,3,0
1288,referral,lead,2.3280498109230923,2,,0.4160292415899036,3.0,tech,3,0
1289,meta_ads,churned,0.934452521906057,2,,0.18027433672205673,3.79,education,2,0
1290,manual,lead,3.1631818212821217,1,,0.2336133007149252,2.42,tech,9,0
1291,meta_ads,customer,0.6898425429128981,1,29.188118506325452,0.32709141574787837,3.65,tech,1,1
1292,referral,prospect,7.557199857374664,2,,0.1420477481310485,3.27,retail,3,0
1293,referral,lead,3.093458259654814,1,,0.5357936722578617,2.95,tech,2,0
1294,meta_ads,customer,0.7658399349823312,3,24.026878920585396,0.20625196472758903,3.29,tech,4,1
1295,referral,lead,0.1994904211046818,2,,0.10987676587849868,2.69,other,1,0
1296,referral,prospect,1.7101828594028343,2,,0.15596657494306454,3.17,tech,10,0
1297,meta_ads,customer,3.1269427824701137,1,8.975804676324833,0.1298859627538416,4.19,tech,7,1
1298,meta_ads,customer,5.5510132193747745,2,11.944840121296505,0.47410775092635077,2.6,other,4,1
1299,organic,lead,0.17713675502744233,2,,0.5442093277227864,4.34,retail,5,0
1300,referral,customer,4.5012688913867995,0,33.78545636542191,0.3222638165849717,3.77,tech,1,1
1301,referral,customer,0.6896586776515478,0,16.38680502272543,0.4590290675052497,5.0,healthcare,1,1
1302,meta_ads,prospect,0.38598405454722373,2,,0.24362179651635862,1.88,retail,1,0
1303,referral,customer,1.2649831017763682,1,11.634754350370981,0.31289465044519693,2.9,other,3,1
1304,manual,customer,0.6543994947667175,0,5.556153861685674,0.3649873843798018,5.0,other,1,1
1305,organic,lead,0.30111482923963734,2,,0.41349114063412645,1.01,other,2,0
1306,meta_ads,churned,0.7051301111605616,2,,0.43950054838014874,4.29,healthcare,2,0
1307,meta_ads,prospect,3.050576241088056,1,,0.163795281363306,4.81,education,10,0
1308,manual,customer,1.3295405529576567,2,2.92367952626696,0.0838828011496655,2.47,other,6,1
1309,manual,lead,0.6911218775304888,3,,0.25848194923702505,3.56,retail,2,0
1310,referral,prospect,5.098135272824685,0,,0.3912929924657881,3.07,other,3,0
1311,organic,prospect,4.380440869628678,3,,0.19055287615703018,2.91,retail,3,0
1312,meta_ads,customer,0.4090001941691534,0,0.3665343346114031,0.39392613513693314,4.63,retail,1,1
1313,meta_ads,lead,7.856515428881202,1,,0.3534689831958191,3.03,other,1,0
